id	word
4151	sheets
4152	poured
4153	fat
4154	gotcha
4155	man's_voice:
4156	stay
4157	mrs
4158	drove
4159	wuss
4160	okay
4161	affectations
4162	presto:
4163	completing
4164	she
4165	gave
4166	dilemma
4167	nervously
4168	cleanin'
4169	dames
4170	queer
4171	scanning
4172	bad
4173	trick
4174	pee
4175	drunkening
4176	tony
4177	accept
4178	their
4179	dear
4180	cocks
4181	cold
4182	broad
4183	conclusions
4184	play/
4185	jumps
4186	fire
4187	settlement
4188	bursts
4189	telemarketing
4190	rebuilt
4191	carl
4192	mostrar
4193	club
4194	distinct
4195	burger
4196	apart
4197	shape
4198	sometime
4199	bon-bons
4200	slays
4201	adult
4202	acquaintance
4203	g'ahead
4204	nominated
4205	stupidly
4206	befriend
4207	alive
4208	competitive
4209	'evening
4210	exchange
4211	scotch
4212	why
4213	she-pu
4214	ho-ly
4215	tv_husband:
4216	soaked
4217	longest
4218	stand
4219	there
4220	cliff
4221	plaintive
4222	genuinely
4223	short_man:
4224	hop
4225	nemo
4226	lenford
4227	affection
4228	sideshow_bob:
4229	instead
4230	tired
4231	irs
4232	koi
4233	composer
4234	s-a-u-r-c-e
4235	men's
4236	trenchant
4237	bubble
4238	rapidly
4239	character
4240	al_gore:
4241	voicemail
4242	sells
4243	yelling
4244	forty-seven
4245	trees
4246	join
4247	treats
4248	relative
4249	wholeheartedly
4250	wally:
4251	mount
4252	flush
4253	yeah
4254	movies
4255	cartoons
4256	worked
4257	hippies
4258	regretful
4259	switch
4260	touches
4261	cocktail
4262	universe
4263	rev
4264	walking
4265	changed
4266	pinchpenny
4267	abe
4268	heavyweight
4269	twelveball
4270	rancid
4271	hexa-
4272	emergency
4273	to
4274	contemporary
4275	yammering
4276	genius
4277	leathery
4278	funds
4279	bet
4280	dig
4281	fierce
4282	peppers
4283	write
4284	tooth
4285	egg
4286	british
4287	hellhole
4288	trunk
4289	letters
4290	laughing
4291	gel
4292	farthest
4293	everywhere
4294	knowing
4295	she'll
4296	dana_scully:
4297	get
4298	such
4299	thumb
4300	invisible
4301	ingested
4302	miserable
4303	weren't
4304	shtick
4305	i-i'm
4306	tipsy
4307	pen
4308	attempting
4309	maya
4310	wakede
4311	rights
4312	bathing
4313	delts
4314	hand
4315	payments
4316	teenage_barney:
4317	gentle
4318	buddha
4319	weak
4320	assent
4321	_zander:
4322	whatcha
4323	march
4324	funny
4325	s'cuse
4326	sunny
4327	ping-pong
4328	selection
4329	gloop
4330	health
4331	take
4332	who'll
4333	snaps
4334	young
4335	crystal
4336	gore
4337	worth
4338	eight
4339	faulkner
4340	stripes
4341	damn
4342	file
4343	plums
4344	temporarily
4345	presided
4346	goodnight
4347	nah
4348	donor
4349	bush
4350	espousing
4351	comic
4352	simpsons
4353	chinese
4354	co-sign
4355	joey
4356	batmobile
4357	family-owned
4358	insured
4359	handling
4360	seems
4361	unearth
4362	declan_desmond:
4363	sperm
4364	finish
4365	bobo
4366	superhero
4367	mug
4368	taylor
4369	femininity
4370	2
4371	bully
4372	cooking
4373	began
4374	catching
4375	recipe
4376	enjoys
4377	stink
4378	wish-meat
4379	look
4380	can'tcha
4381	so-ng
4382	nap
4383	might
4384	sheepish
4385	hammy
4386	increasingly
4387	grim
4388	potato
4389	huge
4390	short
4391	understand
4392	philip
4393	eighty-six
4394	collateral
4395	four
4396	good-looking
4397	misfire
4398	lipo
4399	blood
4400	orders
4401	and
4402	barney
4403	ninth
4404	romantic
4405	moe
4406	raccoons
4407	impatient
4408	older
4409	dance
4410	nooo
4411	pernt
4412	come
4413	hair
4414	wiggle-frowns
4415	ladies
4416	fletcherism
4417	oddest
4418	ends
4419	wallet
4420	managed
4421	awareness
4422	terrified
4423	whisper
4424	clock
4425	stripe
4426	exactly
4427	pathetic
4428	lushmore
4429	tropical
4430	speak
4431	risqué
4432	nature
4433	africa
4434	fifteen
4435	figure
4436	rules
4437	rash
4438	ladies'
4439	baseball
4440	closing
4441	english
4442	estranged
4443	kang:
4444	press
4445	about
4446	notices
4447	lady's
4448	backbone
4449	book
4450	amnesia
4451	chuck
4452	hunka
4453	dan_gillick:
4454	low
4455	kahlua
4456	county
4457	extra
4458	lobster-politans
4459	ad
4460	liftin'
4461	lay
4462	script
4463	sidekick
4464	pleading
4465	umm
4466	imitating
4467	cesss
4468	colossal
4469	elizabeth
4470	animals
4471	hoping
4472	ram
4473	sees
4474	sedaris
4475	stunned
4476	bartholomé:
4477	going
4478	startin'
4479	lily-pond
4480	super-genius
4481	aidens
4482	inserts
4483	alfalfa
4484	kindly
4485	feast
4486	julienne
4487	title:
4488	fighter
4489	office
4490	proudly
4491	yards
4492	clenched
4493	victorious
4494	teach
4495	neat
4496	renders
4497	punching
4498	nash
4499	gags
4500	including
4501	attend
4502	admiration
4503	self-esteem
4504	muertos
4505	stock
4506	boo
4507	fishin'
4508	carey
4509	prime
4510	half-day
4511	fantasy
4512	ingrates
4513	minutes
4514	spy
4515	sneak
4516	ain't
4517	agent
4518	following
4519	called
4520	shoe
4521	greystash
4522	coincidentally
4523	ballclub
4524	wussy
4525	raise
4526	relaxing
4527	teacher
4528	born
4529	lise:
4530	inclination
4531	youngsters
4532	the
4533	knocked
4534	plan
4535	dracula
4536	program
4537	pride
4538	workin'
4539	needy
4540	scared
4541	blocked
4542	frazier
4543	exquisite
4544	reaches
4545	hundred
4546	hilarious
4547	babies
4548	kid
4549	sitar
4550	mine
4551	nods
4552	kissing
4553	bashir's
4554	methinks
4555	bill_james:
4556	squabbled
4557	backing
4558	lose
4559	involving
4560	themselves
4561	fry
4562	ollie
4563	adopted
4564	luckily
4565	church
4566	dials
4567	getaway
4568	invite
4569	medical
4570	businessman_#1:
4571	spit-backs
4572	renovatin'
4573	photographer
4574	steely-eyed
4575	falling
4576	growing
4577	earrings
4578	elmer
4579	difficult
4580	criminal
4581	mild
4582	it:
4583	loathe
4584	castle
4585	yoink
4586	loser
4587	seen
4588	examines
4589	computer
4590	choked
4591	wooden
4592	captain:
4593	different
4594	pointedly
4595	margarita
4596	fustigation
4597	youse
4598	choked-up
4599	steinbrenner
4600	hell's
4601	drawn
4602	stinks
4603	permitting
4604	'pu
4605	arrested:
4606	published
4607	quimbys:
4608	limber
4609	foibles
4610	chuckle
4611	cummerbund
4612	chair
4613	milk
4614	germany
4615	_julius_hibbert:
4616	cats
4617	fountain
4618	love
4619	unison
4620	womb
4621	spyin'
4622	marched
4623	go
4624	lookin'
4625	parenting
4626	chub
4627	solved
4628	how'd
4629	barney's
4630	jobs
4631	die-hard
4632	theory
4633	enthusiasm
4634	cans
4635	reason
4636	rented
4637	remembering
4638	suffering
4639	wondering
4640	walks
4641	dads
4642	theatah
4643	glee
4644	macgregor
4645	alls
4646	glyco-load
4647	now
4648	beefs
4649	butts
4650	benjamin
4651	chief_wiggum:
4652	frozen
4653	asking
4654	tense
4655	hard
4656	versus
4657	ten
4658	doing
4659	boyfriend
4660	heartless
4661	dull
4662	wrote
4663	sympathy
4664	coms
4665	truck_driver:
4666	slight
4667	fatty
4668	tremendous
4669	found
4670	therapist
4671	key
4672	boisterous
4673	gallon
4674	nevada
4675	salary
4676	invulnerable
4677	sight-unseen
4678	column
4679	mabel
4680	full-time
4681	tab
4682	gentles
4683	army
4684	deacon
4685	week
4686	weirded-out
4687	torn
4688	desire
4689	keys
4690	bar-boy
4691	toxins
4692	dictating
4693	code
4694	frosty
4695	colorado
4696	contact
4697	depending
4698	inserted
4699	makes
4700	chipped
4701	smart
4702	faced
4703	family
4704	zero
4705	jeers
4706	compare
4707	measurements
4708	cab
4709	failed
4710	contract
4711	50-60
4712	foam
4713	detective_homer_simpson:
4714	bartender's
4715	proud
4716	stick
4717	more
4718	bide
4719	picnic
4720	parked
4721	forbids
4722	mini-beret
4723	snide
4724	boozer
4725	dna
4726	characteristic
4727	heads
4728	loudly
4729	majesty
4730	gunter
4731	uses
4732	coffee
4733	dumb
4734	busted
4735	bits
4736	simon
4737	shush
4738	how's
4739	myself
4740	news
4741	curds
4742	taps
4743	drawin'
4744	murderously
4745	cavern
4746	wolfcastle
4747	throw
4748	even
4749	absolut
4750	how're
4751	hate
4752	celeste
4753	sagely
4754	sniffles
4755	led
4756	tongue
4757	gunk
4758	'ere
4759	putting
4760	meyerhof
4761	correcting
4762	martini
4763	root
4764	gasoline
4765	thinking
4766	greatly
4767	graves
4768	aw
4769	hibbert
4770	notably
4771	pointing
4772	says
4773	value
4774	machine
4775	mushy
4776	bucks
4777	politicians
4778	supermodel
4779	that'll
4780	salad
4781	lifts
4782	defensive
4783	death
4784	mall
4785	unbelievable
4786	watered-down
4787	byrne
4788	landlord
4789	bannister
4790	movie
4791	expression
4792	billion
4793	bladder's
4794	kidneys
4795	wolveriskey
4796	enveloped
4797	groveling
4798	silent
4799	sweaty
4800	er
4801	choices
4802	christopher
4803	angrily
4804	replace
4805	her
4806	powerful
4807	lovelorn
4808	attention
4809	many
4810	archaeologist
4811	hmmmm
4812	frontrunner
4813	advance
4814	handler
4815	loafers
4816	reviews
4817	toys
4818	weirder
4819	grunt
4820	feels
4821	hank_williams_jr
4822	lenny's
4823	craft
4824	guiltily
4825	heatherton
4826	snout
4827	professional
4828	cause
4829	maggie
4830	mexican_duffman:
4831	ourselves
4832	mis-statement
4833	eyed
4834	addiction
4835	snort
4836	ol'
4837	test
4838	sobbing
4839	sorts
4840	texan
4841	wealthy
4842	kirk
4843	relationship
4844	adult_bart:
4845	||left_parentheses_mark||
4846	pointless
4847	plank's
4848	cola
4849	lorre
4850	sight
4851	studio
4852	balloon
4853	expose
4854	jesus
4855	eighty-one
4856	annus
4857	inspiring
4858	bank
4859	named
4860	veux
4861	audience
4862	othello
4863	burg
4864	partially
4865	ticket
4866	coyly
4867	prison
4868	du
4869	some
4870	covers
4871	mouse
4872	buds
4873	nards
4874	protesters
4875	chanting
4876	folks
4877	libraries
4878	moustache
4879	ads
4880	injury
4881	well
4882	knuckles
4883	fireball
4884	gas
4885	brag
4886	ah-ha
4887	chug-a-lug
4888	borrow
4889	kitchen
4890	enthused
4891	commit
4892	fraud
4893	hooky
4894	nightmare
4895	pocket
4896	scrubbing
4897	enabling
4898	rich
4899	skinny
4900	shark
4901	birth
4902	fwooof
4903	pills
4904	promised
4905	ma's
4906	chapstick
4907	sooner
4908	luxury
4909	please/
4910	dashes
4911	intakes
4912	president's
4913	world's
4914	fumes
4915	talk-sings
4916	lisa's
4917	squeeze
4918	red
4919	boys
4920	hats
4921	edelbrock
4922	impeach
4923	up-bup-bup
4924	row
4925	dead
4926	takin'
4927	tablecloth
4928	deli
4929	voice
4930	build
4931	gee
4932	decided
4933	delicately
4934	rewound
4935	gees
4936	capitalists
4937	spare
4938	stands
4939	thirty-five
4940	rub-a-dub
4941	rector
4942	1973
4943	plotz
4944	takes
4945	live
4946	director
4947	excuses
4948	tomahto
4949	suspended
4950	cars
4951	everyday
4952	bono:
4953	stuff
4954	stretch
4955	conversion
4956	paramedic:
4957	texas
4958	rain
4959	stagey
4960	mike_mills:
4961	completely
4962	curse
4963	fell
4964	fictional
4965	who-o-oa
4966	||semicolon_mark||
4967	bite
4968	fishing
4969	killing
4970	jack
4971	kid's
4972	anxious
4973	specialists
4974	match
4975	windowshade
4976	joining
4977	g'on
4978	smallest
4979	mickey
4980	fringe
4981	kemi:
4982	time's
4983	conditioning
4984	sue
4985	callin'
4986	whatchamacallit
4987	man'd
4988	chili
4989	ears
4990	tourist
4991	orgasmville
4992	hawkin'
4993	dirge-like
4994	elite
4995	potatoes
4996	ye
4997	quick
4998	prepared
4999	let
5000	utility
5001	crank
5002	practically
5003	stumble
5004	story
5005	fills
5006	others'
5007	dignified
5008	me
5009	chew
5010	hillbillies
5011	distaste
5012	lots
5013	dishonor
5014	adequate
5015	bumpy-like
5016	entrance
5017	duel
5018	legend
5019	ivy-covered
5020	scum-sucking
5021	just
5022	presses
5023	sec_agent_#2:
5024	jerk-ass
5025	photos
5026	complete
5027	wobble
5028	pantsless
5029	winner
5030	attached
5031	mother
5032	site
5033	abandon
5034	dispenser
5035	beligerent
5036	rolled
5037	connor
5038	poulet
5039	b-52's:
5040	mill
5041	kids'
5042	groan
5043	valley
5044	superior
5045	in
5046	starlets
5047	beer-dorf
5048	frustrated
5049	from
5050	arguing
5051	swan
5052	uglier
5053	burnin'
5054	negative
5055	issues
5056	brockelstein
5057	seek
5058	branding
5059	training
5060	kay
5061	peanut
5062	cronies
5063	starla's
5064	side:
5065	billiard
5066	brunswick
5067	attractive
5068	wishes
5069	bachelor
5070	badmouth
5071	strokkur
5072	poplar
5073	dying
5074	cursed
5075	which
5076	pirate
5077	surprising
5078	pontiff
5079	mole
5080	superdad
5081	manjula_nahasapeemapetilon:
5082	girl
5083	hit
5084	full-bodied
5085	acronyms
5086	draw
5087	empty
5088	ring
5089	raking
5090	same
5091	soundin'
5092	dammit
5093	grow
5094	collapse
5095	thirteen
5096	trustworthy
5097	screws
5098	elder
5099	ayyy
5100	birthplace
5101	ireland
5102	playoff
5103	cadillac
5104	p
5105	civilization
5106	someone's
5107	hours
5108	johnny
5109	compliments
5110	sanitary
5111	streetlights
5112	muhammad
5113	mtv's
5114	gut
5115	writin'
5116	effects
5117	quotes
5118	e-z
5119	orphan
5120	rafters
5121	begging
5122	city
5123	scornfully
5124	hospital
5125	kentucky
5126	hoax
5127	size
5128	gol-dangit
5129	single-mindedness
5130	disappointment
5131	lessee
5132	experience
5133	psst
5134	thirsty
5135	pretentious_rat_lover:
5136	already
5137	mix
5138	decide:
5139	links
5140	background
5141	ale
5142	chill
5143	ken:
5144	film
5145	decision
5146	william
5147	slab
5148	nicer
5149	smokin'_joe_frazier:
5150	positive
5151	'tis
5152	mechanical
5153	wrap
5154	dangerous
5155	passed
5156	cheerleaders:
5157	died
5158	pretending
5159	hems
5160	ever
5161	fragile
5162	kearney's_dad:
5163	moan
5164	rip-off
5165	avec
5166	poet
5167	concerned
5168	night
5169	fast-food
5170	lance
5171	poking
5172	loud
5173	stallin'
5174	annoying
5175	moment
5176	application
5177	ate
5178	poin-dexterous
5179	original
5180	91
5181	italian
5182	ebullient
5183	polenta
5184	fifth
5185	life-extension
5186	asses
5187	subject
5188	filled
5189	you're
5190	old
5191	evening
5192	courage
5193	lewis
5194	mind
5195	record
5196	lear
5197	clandestine
5198	clothes
5199	challengin'
5200	cop
5201	steamed
5202	knowingly
5203	smoothly
5204	gordon
5205	b
5206	average-looking
5207	plastered
5208	connor-politan
5209	fatso
5210	hispanic_crowd:
5211	jury
5212	religion
5213	quimby
5214	transylvania
5215	espn
5216	looks
5217	delicious
5218	buddies
5219	disturbing
5220	sour
5221	fausto
5222	comedies
5223	eddie
5224	sweetheart
5225	handwriting's
5226	sips
5227	based
5228	freak
5229	adeleine
5230	i'm
5231	carl_carlson:
5232	arse
5233	friend's
5234	apu_nahasapeemapetilon:
5235	honeys
5236	aggie
5237	paying
5238	dejected_barfly:
5239	nigel_bakerbutcher:
5240	bid
5241	guessing
5242	consciousness
5243	explaining
5244	cleveland
5245	y
5246	bloodball
5247	shakespeare
5248	these
5249	strolled
5250	agent_johnson:
5251	andy
5252	breakin'
5253	underbridge
5254	boxing
5255	sexton
5256	olive
5257	offended
5258	friendship
5259	exhibit
5260	'til
5261	sunday
5262	heliotrope
5263	lainie:
5264	maggie's
5265	lists
5266	clips
5267	rentin'
5268	aquafresh
5269	popping
5270	y'know
5271	_eugene_blatz:
5272	ne
5273	powered
5274	frogs
5275	space
5276	disappeared
5277	schedule
5278	milhouses
5279	neil_gaiman:
5280	grandmother
5281	meaning
5282	swimming
5283	one
5284	mice
5285	polite
5286	boring
5287	elves:
5288	meanin'
5289	pays
5290	mags
5291	proves
5292	seamstress
5293	per
5294	gruff
5295	administration
5296	seething
5297	focused
5298	lenses
5299	partner
5300	butterball
5301	smitty:
5302	committing
5303	drive
5304	funeral
5305	slaves
5306	bottles
5307	jams
5308	investigating
5309	solo
5310	duh
5311	graveyard
5312	s'okay
5313	worse
5314	sail
5315	skydiving
5316	peabody
5317	alien
5318	grammys
5319	frankenstein
5320	si-lent
5321	yes
5322	fires
5323	tinklin'
5324	moe-ron
5325	floatin'
5326	clap
5327	raising
5328	tomorrow
5329	mediterranean
5330	readin'
5331	sixty
5332	pity
5333	tidy
5334	diets
5335	foil
5336	here-here-here
5337	cigarettes
5338	jeff_gordon:
5339	hustle
5340	awww
5341	barney-guarding
5342	slightly
5343	certainly
5344	champ
5345	smiling
5346	billy_the_kid:
5347	check
5348	snow
5349	softer
5350	xx
5351	bit
5352	move
5353	||question_mark||
5354	modern
5355	energy
5356	taught
5357	fortensky
5358	society_matron:
5359	fritz
5360	cable
5361	stewart
5362	child
5363	whaaaa
5364	youuu
5365	intention
5366	dreamy
5367	eat
5368	sadder
5369	pridesters:
5370	hampstead-on-cecil-cecil
5371	classy
5372	beings
5373	korea
5374	prejudice
5375	foodie
5376	disappointing
5377	lou
5378	sickly
5379	knuckle-dragging
5380	streetcorner
5381	hunter
5382	black
5383	statistician
5384	satisfied
5385	sideshow
5386	kemi
5387	swigmore
5388	feet
5389	bed
5390	sloppy
5391	o'clock
5392	wedding
5393	donatin'
5394	mcbain
5395	kicked
5396	pull
5397	mistresses
5398	associate
5399	watched
5400	afterglow
5401	could've
5402	liser
5403	'em
5404	mocking
5405	pickled
5406	renee:
5407	barter
5408	month
5409	fox
5410	paint
5411	brain-switching
5412	homeland
5413	pop
5414	ancient
5415	eve
5416	aerosmith
5417	launch
5418	watching
5419	vengeance
5420	buttocks
5421	strategy
5422	yelp
5423	example
5424	apu
5425	stairs
5426	dollars
5427	sec
5428	nose
5429	glamour
5430	frink-y
5431	valentine's
5432	kirk_voice_milhouse:
5433	sexual
5434	hangover
5435	belt
5436	mmmmm
5437	clearly
5438	lime
5439	shall
5440	hers
5441	wenceslas
5442	hot
5443	hear
5444	knew
5445	wobbly
5446	advice
5447	unsanitary
5448	larry's
5449	lee
5450	involved
5451	pigtown
5452	hottest
5453	make
5454	raggie
5455	'now
5456	whoopi
5457	kearney_zzyzwicz:
5458	community
5459	innocuous
5460	introduce
5461	competing
5462	score
5463	delivery
5464	degradation
5465	let's
5466	fourteen:
5467	astronaut
5468	blank
5469	fanciest
5470	said
5471	catch-phrase
5472	eh
5473	woo
5474	haiti
5475	besides
5476	oooh
5477	cowardly
5478	suck
5479	true
5480	flips
5481	dealt
5482	punches
5483	blame
5484	raining
5485	without
5486	aziz
5487	alibi
5488	golden
5489	ready
5490	trust
5491	tavern
5492	sacrilicious
5493	payday
5494	whaddaya
5495	bleacher
5496	knows
5497	rest
5498	worry
5499	bugging
5500	isn't
5501	grrrreetings
5502	whale
5503	squeezed
5504	food
5505	triple-sec
5506	reader
5507	louder
5508	boxcars
5509	united
5510	wiggum
5511	sensible
5512	woooooo
5513	thesaurus
5514	somewhere
5515	intruding
5516	savings
5517	grienke
5518	built
5519	duke
5520	heading
5521	astronauts
5522	clancy's
5523	pudgy
5524	haw
5525	obama
5526	maxed
5527	alley
5528	nurse
5529	north
5530	safer
5531	spooky
5532	wino's
5533	idiot
5534	ninety-six
5535	curious
5536	uncomfortable
5537	bob
5538	face
5539	barbed
5540	placing
5541	jeff
5542	the_edge:
5543	sidelines
5544	limits
5545	fire_inspector:
5546	swelling
5547	uh
5548	wok
5549	rupert_murdoch:
5550	producers
5551	runs
5552	strangles
5553	bar_rag:
5554	h
5555	brainheaded
5556	able
5557	idea's
5558	nobody
5559	tramp's
5560	radiator
5561	hiring
5562	little_man:
5563	singing/pushing
5564	villanova
5565	refreshment
5566	herself
5567	asked
5568	opening
5569	shaved
5570	hired
5571	don'tcha
5572	team's
5573	takeaway
5574	paintings
5575	sizes
5576	seductive
5577	swimmers
5578	inexorable
5579	tribute
5580	box
5581	lovers'
5582	support
5583	prank
5584	betcha
5585	homesick
5586	lisa_simpson:
5587	someday
5588	countryman
5589	fly
5590	nachos
5591	bedbugs
5592	will
5593	squirrel
5594	guns
5595	long
5596	lodge
5597	portfolium
5598	measure
5599	ear
5600	quarterback
5601	yet
5602	grocery
5603	w-a-3-q-i-zed
5604	microphone
5605	browns
5606	betsy'll
5607	sieben-gruben
5608	doubt
5609	ideal
5610	closer
5611	there's
5612	remembered
5613	answer
5614	hike
5615	dash
5616	plans
5617	belch
5618	wayne:
5619	forward
5620	swishifyin'
5621	poetry
5622	slobbo
5623	waylon
5624	accident
5625	legoland
5626	suing
5627	punishment
5628	reserved
5629	cheery
5630	forget-me-drinks
5631	theme
5632	ho
5633	light
5634	quit
5635	beyond
5636	blur
5637	shill
5638	whee
5639	trapping
5640	maude
5641	notch
5642	factor
5643	buyin'
5644	devastated
5645	swallowed
5646	nauseous
5647	panicky
5648	syrup
5649	dunno
5650	daddy
5651	perfect
5652	self-made
5653	domestic
5654	safety
5655	judgments
5656	repay
5657	recruiter
5658	dreamily
5659	fans'll
5660	moonlight
5661	leans
5662	freaky
5663	magnanimous
5664	gulps
5665	table
5666	capitol
5667	mathis
5668	famous
5669	hilton
5670	arrest
5671	eww
5672	buffalo
5673	plain
5674	squishee
5675	nuclear
5676	friction
5677	eager
5678	errrrrrr
5679	stupid
5680	artie
5681	starters
5682	voice_on_transmitter:
5683	para
5684	question
5685	severe
5686	ruined
5687	smithers
5688	badges
5689	pause
5690	had
5691	himself
5692	wife-swapping
5693	through
5694	quebec
5695	eyeballs
5696	loss
5697	squirrels
5698	ummmmmmmmm
5699	impending
5700	puttin'
5701	gin-slingers
5702	marmaduke
5703	steak
5704	finest
5705	thrust
5706	presents
5707	stillwater:
5708	medieval
5709	looked
5710	drink
5711	stengel
5712	you've
5713	faiths
5714	snap
5715	highball
5716	bought
5717	swell
5718	noggin
5719	vodka
5720	insults
5721	ails
5722	watered
5723	nordiques
5724	tsk
5725	frescas
5726	dumptruck
5727	chubby
5728	intoxicants
5729	west
5730	gum
5731	zack
5732	detecting
5733	books
5734	bear
5735	future
5736	weekend
5737	bail
5738	lindsay_naegle:
5739	grammar
5740	joey_kramer:
5741	internet
5742	snake_jailbird:
5743	sweetest
5744	swamp
5745	coast
5746	japanese
5747	whup
5748	padre
5749	rationalizing
5750	ride
5751	smackin'
5752	stopped
5753	my
5754	monorails
5755	cannot
5756	disposal
5757	ralph
5758	naegle
5759	defeated
5760	cobbling
5761	vicious
5762	need
5763	meeting
5764	murdoch
5765	kill
5766	early
5767	g'night
5768	sang
5769	mamma
5770	thanking
5771	strongly
5772	mortgage
5773	items
5774	michael_stipe:
5775	nightmares
5776	tomatoes
5777	santa's
5778	plants
5779	homunculus
5780	specified
5781	complaint
5782	eminence
5783	on
5784	loboto-moth
5785	_marvin_monroe:
5786	eggs
5787	tomato
5788	glitterati
5789	oughta
5790	pictured
5791	murmurs
5792	i'unno
5793	crumble
5794	yellow
5795	milhouse_van_houten:
5796	dealer
5797	blowin'
5798	table's
5799	6
5800	sustain
5801	camp
5802	tempting
5803	reactions
5804	elocution
5805	unfortunately
5806	fendin'
5807	&
5808	aside
5809	put
5810	zone
5811	tries
5812	struggling
5813	handoff
5814	pussycat
5815	jimmy
5816	poison
5817	thought_bubble_lenny:
5818	class
5819	manatee
5820	person
5821	occasion
5822	poke
5823	briefly
5824	carney
5825	cat's
5826	brave
5827	exits
5828	private
5829	delightful
5830	pasta
5831	cut
5832	shriners
5833	burt_reynolds:
5834	crotch
5835	case
5836	formico
5837	white
5838	eliminate
5839	over-pronouncing
5840	airport
5841	turlet
5842	it
5843	consoling
5844	beer:
5845	bon
5846	bloodiest
5847	presidents
5848	convinced
5849	wacky
5850	washin'
5851	divorced
5852	buying
5853	judges
5854	'
5855	woman
5856	swishkabobs
5857	donut
5858	bars
5859	louie:
5860	cruise
5861	rush
5862	show-off
5863	touch
5864	dreary
5865	sesame
5866	pipes
5867	sponge:
5868	waltz
5869	top
5870	violin
5871	bumped
5872	extended
5873	shack
5874	boy
5875	celebrity
5876	when
5877	show
5878	insecure
5879	victory
5880	fruit
5881	compromise:
5882	eyeing
5883	grandmother's
5884	gotten
5885	startled
5886	joking
5887	package
5888	looking
5889	jimbo's_dad:
5890	one's
5891	ripper
5892	later
5893	wayne
5894	showed
5895	tease
5896	election
5897	madman
5898	pretty
5899	dank
5900	fist
5901	mindless
5902	vacations
5903	barney-shaped_form:
5904	supports
5905	dough
5906	common
5907	fight
5908	bar
5909	jacks
5910	ripped
5911	hidden
5912	derisive
5913	neighbor
5914	routine
5915	driveability
5916	mail
5917	padres
5918	reality
5919	hears
5920	wife's
5921	customers
5922	wh
5923	ehhhhhhhh
5924	parents
5925	||exclamation_mark||
5926	informant
5927	november
5928	industry
5929	lot
5930	never
5931	astonishment
5932	village
5933	wittgenstein
5934	hurting
5935	steaming
5936	super-tough
5937	hell
5938	remember
5939	pages
5940	flame
5941	excitement
5942	wrong
5943	tied
5944	happen
5945	brusque
5946	shaker
5947	indeedy
5948	commanding
5949	throwing
5950	ma
5951	telling
5952	cover
5953	ned_flanders:
5954	resenting
5955	len-ny
5956	what
5957	gorgeous
5958	exultant
5959	shyly
5960	diapers
5961	ze-ro
5962	ordered
5963	cousin
5964	aid
5965	dirt
5966	resist
5967	strap
5968	leavin'
5969	heave-ho
5970	trouble
5971	sector
5972	he
5973	squadron
5974	omit
5975	flophouse
5976	gibson
5977	blew
5978	beauty
5979	anywhere
5980	socialize
5981	door
5982	malted
5983	incarcerated
5984	for
5985	music
5986	conspiratorial
5987	hollywood
5988	maybe
5989	viva
5990	saw
5991	civic
5992	supplying
5993	kissingher
5994	video
5995	sabermetrics
5996	meteor
5997	murdered
5998	polygon
5999	owes
6000	bowie
6001	feel
6002	dimwit's
6003	hosting
6004	municipal
6005	upsetting
6006	experiments
6007	morlocks
6008	tracks
6009	all-all-all
6010	keep
6011	alternative
6012	arm-pittish
6013	feld
6014	appendectomy
6015	temples
6016	kinderhook
6017	'er
6018	twerpy
6019	hockey-fight
6020	lobster
6021	coughs
6022	liable
6023	mel
6024	blinds
6025	o
6026	daaaaad
6027	huhza
6028	host
6029	naturally
6030	complaining
6031	did
6032	fonzie
6033	upbeat
6034	'n'
6035	carmichael
6036	oughtta
6037	anguished
6038	supply
6039	saga
6040	amiable
6041	sprawl
6042	helps
6043	santeria
6044	blobbo
6045	football's
6046	reunion
6047	overhearing
6048	no
6049	valuable
6050	sisters
6051	poorer
6052	spit
6053	anyone
6054	casting
6055	faceful
6056	old-time
6057	-ry
6058	brace
6059	lately
6060	message
6061	cheryl
6062	realizing
6063	subscriptions
6064	son
6065	wash
6066	stacey
6067	dazed
6068	lovejoy
6069	haikus
6070	salvador
6071	mouths
6072	gentlemen
6073	blissful
6074	warned
6075	cheesecake
6076	focus
6077	additional-seating-capacity
6078	choke
6079	dog
6080	lizard
6081	lips
6082	oil
6083	bird
6084	brooklyn
6085	icy
6086	mouth
6087	nigeria
6088	understanding
6089	cuckoo
6090	rubbed
6091	gheet
6092	lease
6093	fail
6094	fans
6095	student
6096	spied
6097	donuts
6098	unfresh
6099	ford
6100	beer
6101	two-thirds-empty
6102	chunk
6103	dies
6104	senators:
6105	prince
6106	lloyd:
6107	step
6108	f-l-a-n-r-d-s
6109	slaps
6110	four-drink
6111	better
6112	stalwart
6113	bread
6114	stars
6115	new
6116	suit
6117	fellas
6118	quero
6119	fast
6120	body
6121	microwave
6122	young_marge:
6123	helen
6124	breathalyzer
6125	bell
6126	cocking
6127	breathless
6128	tiger
6129	aging
6130	well-wisher
6131	yap
6132	extract
6133	grin
6134	majority
6135	researching
6136	vigilante
6137	uh-huh
6138	mo'
6139	indifference
6140	scientific
6141	applesauce
6142	bachelorhood
6143	habitrail
6144	natural
6145	perplexed
6146	boned
6147	hurts
6148	tale
6149	round's
6150	nos
6151	krusty
6152	ali
6153	anonymous
6154	broom
6155	mary
6156	shred
